source	experimentName	confidence	inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
1807_Psoriasis_SIRIUS_v2	2556	0.0	GAPUZWDNRFYBBL	InChI=1S/C34H58N6O5/c1-19(2)25(35-11)31(42)38-27(21(5)6)33(44)40-29(23(9)10)34(45)39-28(22(7)8)32(43)37-26(20(3)4)30(41)36-18-17-24-15-13-12-14-16-24/h12-16,19-23,25-29,35H,17-18H2,1-11H3,(H,36,41)(H,37,43)(H,38,42)(H,39,45)(H,40,44)	C34H58N6O5	1	-279.21223829711954	""	CC(C)C(C(=NC(C(C)C)C(=NC(C(C)C)C(=NC(C(C)C)C(=NC(C(C)C)C(=NCCC1=CC=CC=C1)O)O)O)O)O)NC		122201498	""
1807_Psoriasis_SIRIUS_v2	2561	0.0	MEDAEMNQKZFNEN	InChI=1S/C16H21N5O2/c1-16(2,15(23)19-13-7-4-3-5-8-13)20-14(22)9-6-10-21-12-17-11-18-21/h3-5,7-8,11-12H,6,9-10H2,1-2H3,(H,19,23)(H,20,22)	C16H21N5O2	1	-221.8890069904995	""	CC(C)(C(=NC1=CC=CC=C1)O)N=C(CCCN2C=NC=N2)O		72015918	""
1807_Psoriasis_SIRIUS_v2	2557	0.0	
1807_Psoriasis_SIRIUS_v2	2560	0.0	VSOSWTSSQXUBFF	InChI=1S/C27H48N4O7/c1-10-19(27(37)38)29-25(35)18(9)28-24(34)17(8)13-21(32)20(11-14(2)3)30-26(36)23(16(6)7)31-22(33)12-15(4)5/h14-20,23H,10-13H2,1-9H3,(H,28,34)(H,29,35)(H,30,36)(H,31,33)(H,37,38)	C27H48N4O7	1	-248.251379003881	""	CCC(C(=O)O)N=C(C(C)N=C(C(C)CC(=O)C(CC(C)C)N=C(C(C(C)C)N=C(CC(C)C)O)O)O)O		44278231	""
1807_Psoriasis_SIRIUS_v2	2593	0.0	DFBQBAANMSYMFI	InChI=1S/C22H44N6O11/c23-2-1-10(30)20(35)28-9-3-7(25)18(38-21-8(26)4-11(31)12(5-24)36-21)17(34)19(9)39-22-16(33)14(27)15(32)13(6-29)37-22/h7-19,21-22,29-34H,1-6,23-27H2,(H,28,35)	C22H44N6O11	1	-290.41660735629	""	C(CN)C(C(=NC1CC(C(C(C1OC2C(C(C(C(CO)O2)O)N)O)O)OC3C(CC(C(CN)O3)O)N)N)O)O		12771655	""
1807_Psoriasis_SIRIUS_v2	2611	0.0	FTVMYCYPAGFMOX	InChI=1S/C22H46O4/c1-3-5-7-9-11-13-15-23-17-19-25-21-22-26-20-18-24-16-14-12-10-8-6-4-2/h3-22H2,1-2H3	C22H46O4	1	-40.31937706779792	9,12,15,18-Tetraoxahexacosane	CCCCCCCCOCCOCCOCCOCCCCCCCC		10809435	""
1807_Psoriasis_SIRIUS_v2	2579	0.0	
1807_Psoriasis_SIRIUS_v2	2614	0.0	
1807_Psoriasis_SIRIUS_v2	258	0.0	XPPAJKXMYBSVNJ	InChI=1S/C13H21N3O7/c1-6(14-9(17)4-5-10(18)19)11(20)15-7(2)12(21)16-8(3)13(22)23/h6-8H,4-5H2,1-3H3,(H,14,17)(H,15,20)(H,16,21)(H,18,19)(H,22,23)	C13H21N3O7	1	-161.35354759009704	""	CC(C(=NC(C)C(=NC(C)C(=O)O)O)O)N=C(CCC(=O)O)O		85583361;88697804	""
1807_Psoriasis_SIRIUS_v2	2584	0.0	
1807_Psoriasis_SIRIUS_v2	2598	0.0	KQMHMVQLKCVRGH	InChI=1S/C24H48N2O6/c1-23(2,3)11-8-7-9-21(27)25-12-14-30-16-18-32-20-19-31-17-15-29-13-10-22(28)26-24(4,5)6/h7-20H2,1-6H3,(H,25,27)(H,26,28)	C24H48N2O6	1	-178.45408321474113	""	CC(C)(C)CCCCC(=NCCOCCOCCOCCOCCC(=NC(C)(C)C)O)O		90290747	""
1807_Psoriasis_SIRIUS_v2	2616	0.0	KQXDGUVSAAQARU	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)	C20H37NO2	1	-26.4496808840933	Linoleamide MEA	CCCCCC=CCC=CCCCCCCCC(=NCCO)O		2183;5283446;5353406;44600493;53394431;92854734	HMDB:(12252);CHEBI:(64032 93530);Biocyc:(CPD6666-4)
1807_Psoriasis_SIRIUS_v2	2585	0.0	
1807_Psoriasis_SIRIUS_v2	2624	0.0	UVJQVTBCESUINJ	InChI=1S/C21H35N3O11/c1-11(19(30)22-3)13(20(31)32)4-5-15(27)23-6-7-33-8-9-34-21-16(24-12(2)26)18(29)17(28)14(10-25)35-21/h14,16-18,21,25,28-29H,4-10H2,1-3H3,(H,22,30)(H,23,27)(H,24,26)(H,31,32)	C21H35N3O11	1	-295.00952791478943	(2E)-5-[2-[2-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethoxy]ethylamino]-2-[1-(methylamino)-1-oxopropan-2-ylidene]-5-oxopentanoic acid	CC(=C(CCC(=NCCOCCOC1C(C(C(C(CO)O1)O)O)N=C(C)O)O)C(=O)O)C(=NC)O		59831021;68202287	""
1807_Psoriasis_SIRIUS_v2	2453	0.0	
1807_Psoriasis_SIRIUS_v2	2618	0.0	SGTYQFKMMZSSAK	InChI=1S/C31H56N4O6/c1-10-35(28(39)25(30(4,5)6)34-29(40)41-31(7,8)9)23(18-13-11-12-15-20(2)3)27(38)33-22(24(36)26(32)37)19-21-16-14-17-21/h20-23,25H,10-19H2,1-9H3,(H2,32,37)(H,33,38)(H,34,40)	C31H56N4O6	1	-351.28499470021177	""	CCN(C(CCCCCC(C)C)C(=NC(CC1CCC1)C(=O)C(=O)N)O)C(=O)C(C(C)(C)C)N=C(O)OC(C)(C)C		71152241	""
1807_Psoriasis_SIRIUS_v2	2600	0.0	KEZMMTDUHTZSLI	InChI=1S/C33H56N6O5/c1-18(2)24(34)29(40)36-26(20(5)6)31(42)38-28(22(9)10)33(44)39-27(21(7)8)32(43)37-25(19(3)4)30(41)35-17-16-23-14-12-11-13-15-23/h11-15,18-22,24-28H,16-17,34H2,1-10H3,(H,35,41)(H,36,40)(H,37,43)(H,38,42)(H,39,44)	C33H56N6O5	1	-322.8933385802016	""	CC(C)C(C(=NC(C(C)C)C(=NC(C(C)C)C(=NC(C(C)C)C(=NC(C(C)C)C(=NCCC1=CC=CC=C1)O)O)O)O)O)N		122201451	""
1807_Psoriasis_SIRIUS_v2	260	0.0	
1807_Psoriasis_SIRIUS_v2	2621	0.0	KAUKWTFUECIKBJ	InChI=1S/C17H26N6O7/c1-10-11(6-27-30-29-22-26-7-17(2,3)4-5-24)28-16(13(10)25)23-9-21-12-14(18)19-8-20-15(12)23/h5,8-11,13,16,22,25H,4,6-7H2,1-3H3,(H2,18,19,20)	C17H26N6O7	1	-270.44132669071996	""	CC1C(COOONOCC(C)(C)CC=O)OC(C1O)N2C=NC3=C2N=CN=C3N		123440129	""
1807_Psoriasis_SIRIUS_v2	259	0.0	LUYDZHHEHZDXIS	InChI=1S/C22H44N6O2/c1-5-26(6-2)15-19-29-17-9-13-28(21-11-12-24-22(23)25-21)14-10-18-30-20-16-27(7-3)8-4/h11-12H,5-10,13-20H2,1-4H3,(H2,23,24,25)	C22H44N6O2	1	-245.69873600268875	""	CCN(CC)CCOCCCN(CCCOCCN(CC)CC)C1=NC(=N)NC=C1		73893873	""
1807_Psoriasis_SIRIUS_v2	2620	0.0	NPIUGRHJXVNMNK	InChI=1S/C22H46N2O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(25)24-19-21-26-20-18-23/h2-21,23H2,1H3,(H,24,25)	C22H46N2O2	1	-113.64360120680566	""	CCCCCCCCCCCCCCCCCC(=NCCOCCN)O		121392062	""
1807_Psoriasis_SIRIUS_v2	2588	0.0	BYLWWKAGBRNFQR	InChI=1S/C18H36N6O/c1-4-7-8-9-11-19-18(20-12-10-15-25-6-3)21-13-14-24-16-22-23-17(24)5-2/h16H,4-15H2,1-3H3,(H2,19,20,21)	C18H36N6O	1	-217.71540248396494	""	CCCCCCN=C(NCCCOCC)NCCN1C=NN=C1CC		111511208	""
1807_Psoriasis_SIRIUS_v2	2580	0.0	GYETXPYSCPWMIW	InChI=1S/C25H44N4O4/c30-22-16-10-8-14-20-28(22)24(32)26-18-12-6-4-2-1-3-5-7-13-19-27-25(33)29-21-15-9-11-17-23(29)31/h1-21H2,(H,26,32)(H,27,33)	C25H44N4O4	1	-256.193445776292	""	C(CCCCCN=C(N1CCCCCC1=O)O)CCCCCN=C(N2CCCCCC2=O)O		101604454	""
1807_Psoriasis_SIRIUS_v2	2609	0.0	
1807_Psoriasis_SIRIUS_v2	2615	0.0	
1807_Psoriasis_SIRIUS_v2	2582	0.0	
1807_Psoriasis_SIRIUS_v2	2617	0.0	VJKNNUANORVYFF	InChI=1S/C34H71O12P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-43-32-34(38-4)33-46-47(35,44-30-28-41-26-24-39-22-20-36-2)45-31-29-42-27-25-40-23-21-37-3/h34H,5-33H2,1-4H3	C34H71O12P	1	-74.97067390929135	""	CCCCCCCCCCCCCCCCOCC(COP(=O)(OCCOCCOCCOC)OCCOCCOCCOC)OC		10055540	""
1807_Psoriasis_SIRIUS_v2	2575	0.0	
1807_Psoriasis_SIRIUS_v2	25	0.0	LCXDDJUNOBMBCC	InChI=1S/C26H52N2O4/c1-3-23(29)17-11-5-7-13-19-25(31)27-21-15-9-10-16-22-28-26(32)20-14-8-6-12-18-24(30)4-2/h23-24,29-30H,3-22H2,1-2H3,(H,27,31)(H,28,32)	C26H52N2O4	1	-142.17279966713377	""	CCC(CCCCCCC(=NCCCCCCN=C(CCCCCCC(CC)O)O)O)O		89611809	""
1807_Psoriasis_SIRIUS_v2	2607	0.0	
1807_Psoriasis_SIRIUS_v2	2595	0.0	XXYWYFSQJPFXBD	InChI=1S/C18H34O4/c1-3-21-17(19)15-13-11-9-7-5-6-8-10-12-14-16-18(20)22-4-2/h3-16H2,1-2H3	C18H34O4	1	-81.8658786732781	Diethyl tetradecanedioate	CCOC(=O)CCCCCCCCCCCCC(=O)OCC		88260	""
1807_Psoriasis_SIRIUS_v2	261	0.0	GXHADJIRNTWYOG	InChI=1S/C6H11NO/c7-5-3-1-2-4-6-8/h8H,1-3,5,7H2	C6H11NO	1	-82.76657243100645	""	C(CC#CO)CCN			""
1807_Psoriasis_SIRIUS_v2	2622	0.0	GIKJADRKBZHVCY	InChI=1S/C19H20O3/c20-17(10-7-16-8-13-19(22)14-9-16)4-2-1-3-15-5-11-18(21)12-6-15/h2,4-6,8-9,11-14,21-22H,1,3,7,10H2	C19H20O3	1	-124.30287816369592	""	C(C=CC(=O)CCC1=CC=C(C=C1)O)CC2=CC=C(C=C2)O		23786382;53840022	Natural Products:(UNPD218305 UNPD14484)
1807_Psoriasis_SIRIUS_v2	2597	0.0	XLRDLSZLVCYXBF	InChI=1S/C12H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-10H2,1H3	C12H22O	1	-67.47127299295397	dodec-1-yn-1-ol	CCCCCCCCCCC#CO		23002297	""
1807_Psoriasis_SIRIUS_v2	2605	0.0	UZDUBTDSCDAJRX	InChI=1S/C11H15NO4/c1-9(13)16-7-5-3-4-6-10(8-12)11(14)15-2/h3,5,10H,4,6-7H2,1-2H3	C11H15NO4	1	-191.08435208603578	""	CC(=O)OCC=CCCC(C#N)C(=O)OC		102440540	""
1807_Psoriasis_SIRIUS_v2	2576	0.0	LZDNBBYBDGBADK	InChI=1S/C16H21N3O3/c1-9(2)14(17)15(20)19-13(16(21)22)7-10-8-18-12-6-4-3-5-11(10)12/h3-6,8-9,13-14,18H,7,17H2,1-2H3,(H,19,20)(H,21,22)	C16H21N3O3	1	-72.8209867576902	Spectrum2_001488	CC(C)C(C(=NC(CC1=CNC2=C1C=CC=C2)C(=O)O)O)N		168182;3360287;7000179;24783386;92259300;92295539;92295542	HMDB:(29138);Natural Products:(UNPD90200);CHEBI:(92809)
1807_Psoriasis_SIRIUS_v2	2612	0.0	
1807_Psoriasis_SIRIUS_v2	2633	0.0	
1807_Psoriasis_SIRIUS_v2	2613	0.0	
1807_Psoriasis_SIRIUS_v2	2626	0.0	XDNILAWEUHEUIT	InChI=1S/C38H62N2O8S/c1-2-3-4-5-6-7-8-9-10-11-12-13-19-30(42)35(44)29(22-23-31-36(45)38(47)37(46)32(26-41)48-31)40-34(43)20-16-17-27-21-24-33(49-27)28-18-14-15-25-39-28/h14-15,18,21,24-25,29-32,35-38,41-42,44-47H,2-13,16-17,19-20,22-23,26H2,1H3,(H,40,43)	C38H62N2O8S	1	-385.8894312325765	""	CCCCCCCCCCCCCCC(C(C(CCC1C(C(C(C(CO)O1)O)O)O)N=C(CCCC2=CC=C(C3=NC=CC=C3)S2)O)O)O		71486971	""
1807_Psoriasis_SIRIUS_v2	2640	0.0	DVCJBXDDMHZFDE	InChI=1S/C40H82O13/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-42-19-21-44-23-25-46-27-29-48-31-33-50-35-37-52-39-40-53-38-36-51-34-32-49-30-28-47-26-24-45-22-20-43-18-16-41/h41H,2-40H2,1H3	C40H82O13	1	-77.505604597456	3,6,9,12,15,18,21,24,27,30,33,36-Dodecaoxadopentacontan-1-ol	CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO		12635145	""
1807_Psoriasis_SIRIUS_v2	2642	0.0	WWWFGDPLAPYJOC	InChI=1S/C27H54O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(32)35-20-23(30)27(34)37-21-24(31)26(33)36-19-22(29)18-28/h22-24,26-31,33-34H,2-21H2,1H3	C27H54O10	1	-117.52992386082641	""	CCCCCCCCCCCCCCCCCC(=O)OCC(C(O)OCC(C(O)OCC(CO)O)O)O		101113795	""
1807_Psoriasis_SIRIUS_v2	2631	0.0	
1807_Psoriasis_SIRIUS_v2	2650	0.0	HYGLXSSPBADMQJ	InChI=1S/C12H20N6O5/c1-17(2)12(13)15-9-6(10(22)16-12)14-4-18(9)11-8(21)7(20)5(3-19)23-11/h4-5,7-8,11,15,19-21H,3,13H2,1-2H3,(H,16,22)	C12H20N6O5	1	-219.64565813361568	""	CN(C)C1(N)NC2=C(C(=N1)O)N=CN2C3C(C(C(CO)O3)O)O		66701852	""
1807_Psoriasis_SIRIUS_v2	2649	0.0	LMDMEUPUIXOIRG	InChI=1S/C17H24O4/c1-3-5-9-13(10-6-4-2)21-17(20)15-12-8-7-11-14(15)16(18)19/h7-8,11-13H,3-6,9-10H2,1-2H3,(H,18,19)	C17H24O4	1	-53.392505002167454	""	CCCCC(CCCC)OC(=O)C1=C(C=CC=C1)C(=O)O		54040745	""
1807_Psoriasis_SIRIUS_v2	2639	0.0	UVVSSOROPJGEDY	InChI=1S/C14H28N6O7/c1-24-8-19(9-25-2)13-15-12(18(6-22)7-23)16-14(17-13)20(10-26-3)11(5-21)27-4/h11,21-23H,5-10H2,1-4H3	C14H28N6O7	1	-259.127293967346	""	COCN(COC)C1=NC(=NC(=N1)N(COC)C(CO)OC)N(CO)CO		70618520	""
1807_Psoriasis_SIRIUS_v2	2634	0.0	
1807_Psoriasis_SIRIUS_v2	2641	0.0	
1807_Psoriasis_SIRIUS_v2	2632	0.0	
1807_Psoriasis_SIRIUS_v2	2635	0.0	
1807_Psoriasis_SIRIUS_v2	2599	0.0	
1807_Psoriasis_SIRIUS_v2	2638	0.0	
1807_Psoriasis_SIRIUS_v2	2656	0.0	RJRGGCDUXGFPSL	InChI=1S/C22H38O3/c1-2-3-18-21(23)19-16-14-12-10-8-6-4-5-7-9-11-13-15-17-20-22(24)25/h3,10,12,16,18-19,21,23H,2,4-9,11,13-15,17,20H2,1H3,(H,24,25)	C22H38O3	1	-111.94297690272342	""	CCC=CC(C=CCC=CCCCCCCCCCCCC(=O)O)O			""
1807_Psoriasis_SIRIUS_v2	2625	0.0	KEMQGTRYUADPNZ	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)	C17H34O2	1	-18.343159617779264	margarate	CCCCCCCCCCCCCCCCC(=O)O		10465;175783;4113470;11161537;44256491;101029270;102601131;123136074	HMDB:(2259);KNApSAcK:(7426);Natural Products:(UNPD18637);CHEBI:(32365 32366);YMDB:(2302);Biocyc:(CPD-7830)
1807_Psoriasis_SIRIUS_v2	2651	0.0	UOFCAQWHTQFNHS	InChI=1S/C28H58O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-30-19-21-32-23-25-34-27-28-35-26-24-33-22-20-31-18-16-29/h29H,2-28H2,1H3	C28H58O7	1	-56.735080447999245	Hexadecylhexaglycol	CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO		4138878;101363087;112758501	""
1807_Psoriasis_SIRIUS_v2	2645	0.0	AAJNXTYHYMHTCK	InChI=1S/C20H36O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h10,13H,2-9,11-12,14-18H2,1H3,(H,22,23)	C20H36O3	1	-80.12675883370616	""	CCCCCC=CCC(=O)CCCCCCCCCCC(=O)O		124089033;124089036	""
1807_Psoriasis_SIRIUS_v2	2628	0.0	AUZQGYVEDMZLGJ	InChI=1S/C22H45NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(24)23-20-21(2)3/h21H,4-20H2,1-3H3,(H,23,24)	C22H45NO	1	-78.48008523764487	""	CCCCCCCCCCCCCCCCCC(=NCC(C)C)O		10042835	""
1807_Psoriasis_SIRIUS_v2	2647	0.0	KQDCUPMCQWPSJG	InChI=1S/C28H60N6O2/c1-2-3-4-5-6-7-8-9-10-18-27(35)33-24-12-11-17-26(30)28(36)34-25-16-23-32-21-14-13-20-31-22-15-19-29/h26,31-32H,2-25,29-30H2,1H3,(H,33,35)(H,34,36)	C28H60N6O2	1	-196.0425020060016	""	CCCCCCCCCCCC(=NCCCCC(C(=NCCCNCCCCNCCCN)O)N)O		10301258	""
1807_Psoriasis_SIRIUS_v2	2644	0.0	KLVQMWNIJCBZSC	InChI=1S/C17H26O5/c1-3-4-5-6-7-8-9-14(16(18)19)10-13(2)17(20)22-12-15-11-21-15/h10,15H,2-9,11-12H2,1H3,(H,18,19)	C17H26O5	1	-150.30887750173545	""	CCCCCCCCC(=CC(=C)C(=O)OCC1CO1)C(=O)O		88235687	""
1807_Psoriasis_SIRIUS_v2	2657	0.0	
1807_Psoriasis_SIRIUS_v2	2666	0.0	
1807_Psoriasis_SIRIUS_v2	2659	0.0	SCXBKDQUWAKGJY	InChI=1S/C30H59N5O6/c1-28(2,3)39-25(36)22-33-14-11-10-13-32(15-12-31)16-17-34(23-26(37)40-29(4,5)6)20-21-35(19-18-33)24-27(38)41-30(7,8)9/h10-24,31H2,1-9H3	C30H59N5O6	1	-318.99173131017955	""	CC(C)(C)OC(=O)CN1CCCCN(CCN)CCN(CCN(CC1)CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C		69183972	""
1807_Psoriasis_SIRIUS_v2	265	0.0	
1807_Psoriasis_SIRIUS_v2	2674	0.0	
1807_Psoriasis_SIRIUS_v2	2664	0.0	QXWDTSTZRYBQKJ	InChI=1S/C30H60N10O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19-25(41)38-22-26(42)39-24(18-16-21-37-30(34)35)28(44)40-23(27(31)43)17-15-20-36-29(32)33/h23-24H,2-22H2,1H3,(H2,31,43)(H,38,41)(H,39,42)(H,40,44)(H4,32,33,36)(H4,34,35,37)	C30H60N10O4	1	-241.32245056233774	""	CCCCCCCCCCCCCCCC(=NCC(=NC(CCCNC(=N)N)C(=NC(CCCNC(=N)N)C(=N)O)O)O)O		11192912	""
1807_Psoriasis_SIRIUS_v2	2654	0.0	
1807_Psoriasis_SIRIUS_v2	2669	0.0	HDOYIEGVJJLRER	InChI=1S/C32H62N6O4/c33-25-19-17-21-27(31(35)41)37-29(39)23-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-24-30(40)38-28(32(36)42)22-18-20-26-34/h1-2,27-28H,3-26,33-34H2,(H2,35,41)(H2,36,42)(H,37,39)(H,38,40)	C32H62N6O4	1	-227.18208605944886	""	C(=CCCCCCCCCC(=NC(CCCCN)C(=N)O)O)CCCCCCCCC(=NC(CCCCN)C(=N)O)O		102009109	""
1807_Psoriasis_SIRIUS_v2	2667	0.0	DXGLGDHPHMLXJC	InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3	C14H12O3	1	-71.313868273508	Uvinul 9	COC1=CC=C(C(=C1)O)C(=O)C2=CC=CC=C2		4632;124202764	HMDB:(15497);HSDB:(131-57-7);KEGG:(C14285)
1807_Psoriasis_SIRIUS_v2	2679	0.0	CRCZOZDTHGASEA	InChI=1S/C29H52O9/c1-4-26(31)36-22-24(30)18-14-10-7-8-13-17-21-35-29(34)20-16-12-9-11-15-19-25(38-28(33)6-3)23-37-27(32)5-2/h24-25,30H,4-23H2,1-3H3	C29H52O9	1	-153.6112321525936	""	CCC(=O)OCC(CCCCCCCCOC(=O)CCCCCCCC(COC(=O)CC)OC(=O)CC)O		88852663	""
1807_Psoriasis_SIRIUS_v2	2680	0.0	
1807_Psoriasis_SIRIUS_v2	2681	0.0	MVYPSDCFXAZGIY	InChI=1S/C34H71N/c1-4-7-10-13-16-17-18-19-20-21-22-23-24-25-28-31-34-35(32-29-26-14-11-8-5-2)33-30-27-15-12-9-6-3/h4-34H2,1-3H3	C34H71N	1	-83.56542982647086	1-Octadecanamine, N,N-dioctyl-	CCCCCCCCCCCCCCCCCCN(CCCCCCCC)CCCCCCCC		71363941	""
1807_Psoriasis_SIRIUS_v2	2676	0.0	LUZSWWYKKLTDHU	InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	C18H30O3	1	-48.48072968827706	9-Oxo-10,12-odda	CCCCCC=CC=CC(=O)CCCCCCCC(=O)O		193923;5283011;9839084;35025211;38346859;40490649;40542532;122605051	HMDB:(4669);Natural Products:(UNPD7901 UNPD96725 UNPD213695 UNPD139988);CHEBI:(133845 72842 72843);KEGG:(C14766)
1807_Psoriasis_SIRIUS_v2	2677	0.0	CLCLMISKIMYKKI	InChI=1S/C18H28O3/c1-3-12-11(10-17(20)21)4-5-14-13(12)8-9-18(2)15(14)6-7-16(18)19/h13-16,19H,3-10H2,1-2H3,(H,20,21)	C18H28O3	1	-147.4186095273135	""	CCC1=C(CCC2C1CCC3(C)C2CCC3O)CC(=O)O			""
1807_Psoriasis_SIRIUS_v2	2682	0.0	
1807_Psoriasis_SIRIUS_v2	2673	0.0	
1807_Psoriasis_SIRIUS_v2	2683	0.0	
1807_Psoriasis_SIRIUS_v2	2685	0.0	FGJXIYSNYJVXGB	InChI=1S/C25H54N8O2/c1-30-18-14-15-21(22(34)16-10-6-2-4-8-12-19-31-24(26)27)33-23(35)17-11-7-3-5-9-13-20-32-25(28)29/h21-22,30,34H,2-20H2,1H3,(H,33,35)(H4,26,27,31)(H4,28,29,32)	C25H54N8O2	1	-284.9801971587696	""	CNCCCC(C(CCCCCCCCNC(=N)N)O)N=C(CCCCCCCCNC(=N)N)O			Natural Products:(UNPD514)
1807_Psoriasis_SIRIUS_v2	2663	0.0	
1807_Psoriasis_SIRIUS_v2	2686	0.0	
1807_Psoriasis_SIRIUS_v2	2678	0.0	
1807_Psoriasis_SIRIUS_v2	2670	0.0	
1807_Psoriasis_SIRIUS_v2	2695	0.0	RMZIEDDBSDAYNT	InChI=1S/C30H52O10/c1-14-12-28(8,36-10)18(5)15(2)23(39-21-13-29(9,37-11)25(33)20(7)38-21)17(4)27(34)40-26-19(6)30(26,35)24(32)16(3)22(14)31/h14-21,23-26,32-33,35H,12-13H2,1-11H3	C30H52O10	1	-157.00710911674693	""	CC1CC(C)(C(C)C(C)C(C(C)C(=O)OC2C(C)C2(C(C(C)C1=O)O)O)OC3CC(C)(C(C(C)O3)O)OC)OC		68085182	""
1807_Psoriasis_SIRIUS_v2	2684	0.0	HAVLQGQUEFAVFN	InChI=1S/C19H34O4/c1-3-5-13-17-23-19(21)15-12-10-8-7-9-11-14-18(20)22-16-6-4-2/h3H,1,4-17H2,2H3	C19H34O4	1	-112.39976776434385	""	C=CCCCOC(=O)CCCCCCCCC(=O)OCCCC		91694637	""
1807_Psoriasis_SIRIUS_v2	2693	0.0	
1807_Psoriasis_SIRIUS_v2	2690	0.0	
1807_Psoriasis_SIRIUS_v2	2689	0.0	AKWFJQNBHYVIPY	InChI=1S/C26H54O14/c27-1-3-29-5-7-31-9-11-33-13-15-35-17-19-37-21-23-39-25-26-40-24-22-38-20-18-36-16-14-34-12-10-32-8-6-30-4-2-28/h27-28H,1-26H2	C26H54O14	1	-87.18537171738238	Tridecaethyleneglycol (8CI)	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O		87168	Maconda:(CON00061)
1807_Psoriasis_SIRIUS_v2	2696	0.0	
1807_Psoriasis_SIRIUS_v2	2691	0.0	
1807_Psoriasis_SIRIUS_v2	2697	0.0	GODYQXVZARYDST	InChI=1S/C21H37NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20(23)22-19(2)21(24)25/h7-8,10-11,19H,3-6,9,12-18H2,1-2H3,(H,22,23)(H,24,25)	C21H37NO3	1	-163.44400512539724	linoleoyl L-alanine	CCCCCC=CCC=CCCCCCCCC(=NC(C)C(=O)O)O		16759332;44423664;56950650;57402426	""
1807_Psoriasis_SIRIUS_v2	2692	0.0	CKRYUEGQFBCEFH	InChI=1S/C8H12O4/c1-3-11-8(12-4-2)6-5-7(9)10/h8H,3-4H2,1-2H3,(H,9,10)	C8H12O4	1	-124.20384389787466	4,4-diethoxybut-2-ynoic acid	CCOC(C#CC(=O)O)OCC		19373775	""
1807_Psoriasis_SIRIUS_v2	2687	0.0	GHVNFZFCNZKVNT	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	C10H20O2	1	-76.56860479123121	decylate	CCCCCCCCCC(=O)O		2969;450633;4678093;10419680;10899155;10975973;11073915;12209362;12209363;16213405;16217385;25210159;45934034;71309272;101941139	HMDB:(511);KNApSAcK:(1213);Natural Products:(UNPD103170);CHEBI:(27689 30813);HSDB:(334-48-5);KEGG:(C01571);Plantcyc:(CPD-3617);YMDB:(677)
1807_Psoriasis_SIRIUS_v2	2701	0.0	DOICASUEBZDUNQ	InChI=1S/C21H42O7/c1-2-3-4-5-6-7-8-9-10-11-21(24)28-17-16-27-20(18-25-14-12-22)19-26-15-13-23/h20,22-23H,2-19H2,1H3	C21H42O7	1	-104.92710011017301	""	CCCCCCCCCCCC(=O)OCCOC(COCCO)COCCO		121596027	""
1807_Psoriasis_SIRIUS_v2	2699	0.0	QIVMNCBZDTZSSL	InChI=1S/C13H25NO2/c1-10(12-5-3-2-4-6-12)7-11(9-14)8-13(15)16/h10-12H,2-9,14H2,1H3,(H,15,16)	C13H25NO2	1	-110.27864888070634	""	CC(CC(CC(=O)O)CN)C1CCCCC1		10220191;57129280	""
